prototype,name,n_descriptors,descriptors
19,"good dialogue, suprisingly clever, business",3,tags=good dialogue(score=52.083); tags=suprisingly clever(score=44.643); tags=business(score=39.062)
20,"good dialogue, suprisingly clever, business",3,tags=good dialogue(score=52.083); tags=suprisingly clever(score=44.643); tags=business(score=39.062)
21,"simple, toys, fairy tales",3,tags=simple(score=66.964); tags=toys(score=44.643); tags=fairy tales(score=41.667)
22,"golf, saturday night live, geek",3,tags=golf(score=62.500); tags=saturday night live(score=37.500); tags=geek(score=31.250)
23,"star wars, original plot, man versus machine",3,tags=star wars(score=117.187); tags=original plot(score=78.125); tags=man versus machine(score=78.125)
24,"ennio morricone, terrorism, spaghetti western",3,tags=ennio morricone(score=62.500); tags=terrorism(score=46.875); tags=spaghetti western(score=44.643)
25,"death penalty, courtroom drama, excellent",3,tags=death penalty(score=31.250); tags=courtroom drama(score=24.038); tags=excellent(score=22.321)
26,"golf, saturday night live, geek",3,tags=golf(score=62.500); tags=saturday night live(score=37.500); tags=geek(score=31.250)
27,"courtroom drama, excellent, rape",3,tags=courtroom drama(score=24.038); tags=excellent(score=22.321); tags=rape(score=18.382)
28,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
29,"star wars, original plot, man versus machine",3,tags=star wars(score=117.187); tags=original plot(score=78.125); tags=man versus machine(score=78.125)
30,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
31,"pg-13, freedom, virginity",3,tags=pg-13(score=35.511); tags=freedom(score=34.722); tags=virginity(score=31.250)
32,"genetics, teleportation, zombie",3,tags=genetics(score=62.500); tags=teleportation(score=44.643); tags=zombie(score=39.062)
33,"ennio morricone, terrorism, spaghetti western",3,tags=ennio morricone(score=62.500); tags=terrorism(score=46.875); tags=spaghetti western(score=44.643)
34,"star wars, saturn award (best special effects), simple",3,tags=star wars(score=78.125); tags=saturn award (best special effects)(score=46.875); tags=simple(score=44.643)
35,"pg-13, freedom, virginity",3,tags=pg-13(score=35.511); tags=freedom(score=34.722); tags=virginity(score=31.250)
36,"pixar, pixar animation, simple",3,tags=pixar(score=104.167); tags=pixar animation(score=104.167); tags=simple(score=44.643)
37,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
38,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
39,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
40,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=47.554); tags=catastrophe(score=39.062)
41,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
42,"exciting, explosions, blood",3,tags=exciting(score=44.643); tags=explosions(score=37.500); tags=blood(score=34.722)
43,"good dialogue, tarantino, suprisingly clever",3,tags=good dialogue(score=78.125); tags=tarantino(score=78.125); tags=suprisingly clever(score=66.964)
44,"shopping, wedding, cute!",3,tags=shopping(score=104.167); tags=wedding(score=44.643); tags=cute!(score=39.062)
45,"good dialogue, tarantino, suprisingly clever",3,tags=good dialogue(score=78.125); tags=tarantino(score=78.125); tags=suprisingly clever(score=66.964)
46,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
47,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=40.761); tags=catastrophe(score=39.062)
48,"good dialogue, suprisingly clever, business",3,tags=good dialogue(score=52.083); tags=suprisingly clever(score=44.643); tags=business(score=39.062)
49,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
50,"star wars, saturn award (best special effects), simple",3,tags=star wars(score=78.125); tags=saturn award (best special effects)(score=46.875); tags=simple(score=44.643)
51,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=47.554); tags=catastrophe(score=39.062)
52,"shopping, wedding, cute!",3,tags=shopping(score=104.167); tags=wedding(score=44.643); tags=cute!(score=39.062)
53,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
54,"genetics, teleportation, zombie",3,tags=genetics(score=62.500); tags=teleportation(score=44.643); tags=zombie(score=39.062)
55,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
56,"exciting, explosions, blood",3,tags=exciting(score=44.643); tags=explosions(score=37.500); tags=blood(score=34.722)
57,"pg-13, freedom, virginity",3,tags=pg-13(score=35.511); tags=freedom(score=34.722); tags=virginity(score=31.250)
58,"golf, saturday night live, geek",3,tags=golf(score=62.500); tags=saturday night live(score=37.500); tags=geek(score=31.250)
59,"star wars, saturn award (best special effects), simple",3,tags=star wars(score=78.125); tags=saturn award (best special effects)(score=46.875); tags=simple(score=44.643)
60,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
61,"ennio morricone, terrorism, spaghetti western",3,tags=ennio morricone(score=62.500); tags=terrorism(score=46.875); tags=spaghetti western(score=44.643)
62,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
63,"ennio morricone, terrorism, spaghetti western",3,tags=ennio morricone(score=62.500); tags=terrorism(score=46.875); tags=spaghetti western(score=44.643)
64,"simple, witches, witch",3,tags=simple(score=44.643); tags=witches(score=42.614); tags=witch(score=39.062)
65,"star wars, original plot, man versus machine",3,tags=star wars(score=117.187); tags=original plot(score=78.125); tags=man versus machine(score=78.125)
66,"good dialogue, suprisingly clever, business",3,tags=good dialogue(score=52.083); tags=suprisingly clever(score=44.643); tags=business(score=39.062)
67,"man versus machine, star wars, androids",3,tags=man versus machine(score=78.125); tags=star wars(score=78.125); tags=androids(score=60.096)
68,"earnest, excellent, tom clancy",3,tags=earnest(score=72.917); tags=excellent(score=44.643); tags=tom clancy(score=40.761)
69,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=47.554); tags=catastrophe(score=39.062)
70,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=47.554); tags=catastrophe(score=39.062)
71,"earnest, tom clancy, catastrophe",3,tags=earnest(score=72.917); tags=tom clancy(score=40.761); tags=catastrophe(score=39.062)
72,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
73,"golf, saturday night live, geek",3,tags=golf(score=62.500); tags=saturday night live(score=37.500); tags=geek(score=31.250)
74,"private detective, Film-Noir, film noir",3,tags=private detective(score=46.875); genres=Film-Noir(score=40.064); tags=film noir(score=39.062)
75,"love triangles, private detective, Film-Noir",3,tags=love triangles(score=78.125); tags=private detective(score=46.875); genres=Film-Noir(score=40.064)
